FrameIndex,TimeSec,LevelIndex,CPU_Frame_Total,CPU_Update_Total,CPU_Render_Total,CPU_BeginDraw,CPU_Draw_Total,CPU_Renderer_Draw,CPU_Level_Render,CPU_Present,CPU_Render_Priority,CPU_Render_Shadow,CPU_Render_NonBlend,CPU_Render_OutlineMask,CPU_Render_Lights,CPU_Render_Combined,CPU_Render_PostProcess,CPU_Render_NonLight,CPU_Render_Blend,CPU_Render_UI,CPU_Render_Debug,CPU_RenderProfile_BindAndDraw,CPU_Model_BindBoneMatrices,CPU_Mesh_BindBoneMatrices,CPU_Model_BindMaterial,CPU_Draw_Text,CPU_Render_ProfilerOverlay,GPU_Frame_Total,GPU_Render_Shadow,GPU_Render_NonBlend,GPU_Render_Lights,GPU_Render_Combined,GPU_Render_Blend,GPU_Render_UI,DrawCalls_Total,DrawCalls_Shadow,DrawCalls_NonBlend,Triangles_Total,Triangles_Shadow,Triangles_NonBlend,Objects_Shadow,Objects_NonBlend,ShaderBeginCount,MaterialBindCount,TextureBindCount,TextDrawCalls
168,2.60137,3,15.3703,3.0868,12.2794,0.0024,11.9685,11.6377,0.3257,0.3054,0.0265,3.3274,4.578,3.5586,0.0332,0.0264,0.0159,0.0005,0.0017,0.002,0.0602,3.8437,4.0984,4.0381,0.3696,0.0566,0,2.07916,1.30764,0.46496,0.13316,0.07272,0,0,319,159,99,665132,403747,224874,9,11,319,515,535,1
169,2.61665,3,14.757,2.0751,12.6777,0.0026,12.306,11.7232,0.5772,0.3657,0.0356,4.2695,4.3603,2.8578,0.0475,0.0318,0.0404,0.0007,0.0022,0.0022,0.0671,3.7114,3.804,3.7442,0.3195,0.068,0,2.65904,1.2858,1.07136,0.1336,0.06924,4e-05,0,319,159,99,665132,403747,224874,9,11,319,515,535,1
170,2.63283,3,15.8084,3.2211,12.5831,0.0025,12.1796,11.8408,0.3337,0.3981,0.0248,2.9123,5.8332,2.92,0.0416,0.0287,0.0136,0.0006,0.0017,0.0017,0.0507,5.2362,3.687,3.637,0.3507,0.0522,0,2.66312,2.07056,0.29284,0.13272,0.06888,0,0,319,159,99,665132,403747,224874,9,11,319,515,535,1
171,2.6476,3,14.4743,2.9978,11.4727,0.0025,11.1738,10.8598,0.3096,0.2933,0.0224,3.4558,4.2724,2.9767,0.0343,0.0232,0.0139,0.0005,0.0019,0.0015,0.0516,3.7453,3.5486,3.5051,0.2527,0.0494,0,2.7274,2.1312,0.2958,0.13268,0.06932,0,0,319,159,99,665132,403747,224874,9,11,319,515,535,1
172,2.66354,3,15.6855,2.573,13.1091,0.0115,12.6437,12.1967,0.441,0.4502,0.0454,3.5142,4.6641,3.8109,0.0409,0.0291,0.0176,0.0006,0.002,0.0019,0.0622,4.084,3.7648,3.706,0.2907,0.0842,0,2.57472,1.9734,0.2986,0.13252,0.06928,0,4e-05,319,159,99,665132,403747,224874,9,11,319,515,535,1
173,2.68005,3,16.1844,2.6821,13.4986,0.0023,13.1257,12.8378,0.2827,0.3669,0.0263,3.6724,5.1545,3.8666,0.0298,0.0199,0.0123,0.0005,0.0016,0.0014,0.0462,4.4645,3.9433,3.884,0.3629,0.0509,0,2.68548,2.08356,0.30076,0.13248,0.06968,0,0,319,159,99,665132,403747,224874,9,11,319,515,535,1
174,2.6947,3,14.4502,2.3978,12.0493,0.0023,11.7756,11.5341,0.2363,0.2689,0.0226,3.3623,4.6188,3.4052,0.0329,0.0204,0.0128,0.0007,0.0017,0.0014,0.0484,3.9664,3.9079,3.8499,0.3568,0.0442,0,2.16172,1.29044,0.48932,0.13248,0.12908,0,0,319,159,99,665132,403747,224874,9,11,319,515,535,1
175,2.71079,3,15.876,2.1278,13.7447,0.0021,13.3315,13.0225,0.3041,0.4078,0.0215,2.948,4.8725,4.8399,0.0786,0.0718,0.015,0.0006,0.0016,0.0138,0.1446,4.2673,3.4953,3.445,0.2925,0.0611,0,1.929,1.28936,0.33916,0.13292,0.06872,0,0,319,159,99,665132,403747,224874,9,11,319,515,535,1
176,2.72668,3,15.5909,2.8005,12.787,0.0022,12.4974,12.1494,0.342,0.2844,0.0298,2.7582,4.5516,4.6798,0.0326,0.0205,0.0119,0.0005,0.0016,0.0011,0.0555,3.8959,3.9534,3.8956,0.3584,0.0464,0,2.84672,2.249,0.29836,0.13268,0.06904,0,0,319,159,99,665132,403747,224874,9,11,319,515,535,1
177,2.74203,3,15.1238,2.8755,12.2452,0.0025,11.9031,11.4331,0.4652,0.3368,0.0233,3.0729,3.5478,4.6323,0.0335,0.0259,0.017,0.0004,0.0017,0.0014,0.072,3.0408,3.1004,3.0583,0.2522,0.0601,0,2.72852,2.13024,0.29696,0.1326,0.06928,4e-05,0,319,159,99,665132,403747,224874,9,11,319,515,535,1
178,2.75616,3,13.9034,2.6188,11.2816,0.0021,11.0227,10.7987,0.2198,0.2542,0.0224,3.2774,4.982,2.4134,0.024,0.0183,0.0119,0.0004,0.0015,0.0014,0.0414,4.1742,3.5957,3.5423,0.3714,0.0399,0,1.92376,1.3642,0.27916,0.12216,0.06616,0,0,319,159,99,665132,403747,224874,9,11,319,515,535,1
179,2.77042,3,14.0702,2.2451,11.8225,0.0025,11.5473,11.0659,0.4766,0.2696,0.0236,3.0495,4.0857,3.702,0.0337,0.0194,0.0114,0.0004,0.0013,0.0012,0.132,3.5024,3.7226,3.6643,0.2586,0.0598,0,3.53528,1.73156,0.28728,0.11896,1.29508,0,4e-05,319,159,99,665132,403747,224874,9,11,319,515,535,1
180,2.78594,3,15.3294,2.0782,13.2484,0.0023,12.7625,11.9845,0.7726,0.4808,0.022,3.0221,4.8362,3.9339,0.0411,0.0312,0.0185,0.0007,0.0021,0.0022,0.067,4.2056,3.5924,3.5381,0.3244,0.0504,0,2.91612,2.29596,0.34452,0.12148,0.06436,0,0,319,159,99,665132,403747,224874,9,11,319,515,535,1
181,2.80093,3,14.7664,2.9341,11.829,0.0022,11.4693,11.1537,0.3107,0.3544,0.0237,3.2299,4.8711,2.9121,0.0307,0.0205,0.0129,0.0005,0.0015,0.0018,0.0436,4.2714,3.5937,3.5459,0.2715,0.0707,0,2.40024,1.22284,0.23612,0.10692,0.74792,4e-05,0,319,159,99,665132,403747,224874,9,11,319,515,535,1
182,2.81667,3,15.5478,3.4789,12.0662,0.002,11.6106,11.2399,0.3657,0.4504,0.0211,2.9076,3.8032,4.3413,0.037,0.0358,0.0184,0.0007,0.0024,0.0016,0.0625,3.2145,3.5426,3.4975,0.2785,0.0622,0,1.676,1.18116,0.23784,0.11168,0.06104,0,0,320,159,100,666777,403747,226519,9,11,320,522,542,1
183,2.83187,3,14.997,2.78,12.2137,0.0025,11.9215,11.5334,0.3823,0.2858,0.0264,3.7481,3.8201,3.8162,0.0293,0.0202,0.0126,0.0004,0.0017,0.0016,0.0509,3.3237,3.5777,3.5307,0.2367,0.0792,0,2.14064,1.02696,0.22612,0.10148,0.05776,4e-05,0,320,159,100,666777,403747,226519,9,11,320,522,542,1
184,2.84684,3,14.6928,2.5042,12.1857,0.0023,11.9364,11.7015,0.231,0.2445,0.02,3.9196,3.9783,3.6826,0.0215,0.0194,0.0119,0.0003,0.0015,0.0016,0.0401,3.483,3.355,3.3087,0.2668,0.0387,0,2.01712,1.04,0.74228,0.10012,0.05724,0,0,320,159,100,666777,403747,226519,9,11,320,522,542,1
185,2.85885,3,11.8172,1.9294,9.8857,0.0015,9.5893,9.1787,0.4061,0.2921,0.0196,2.7048,3.5091,2.8141,0.0294,0.0281,0.016,0.0077,0.0018,0.0012,0.0413,3.0317,3.314,3.2702,0.228,0.0419,0,1.49032,1.0272,0.22748,0.10124,0.058,0,0,320,159,100,666777,403747,226519,9,11,320,522,542,1
186,2.87418,3,15.0768,2.7325,12.3408,0.0024,11.9639,11.6451,0.314,0.371,0.0235,4.0688,3.5885,3.8443,0.028,0.0191,0.0111,0.0004,0.0014,0.0016,0.0524,3.0951,3.499,3.4494,0.2182,0.0445,0,2.5848,1.23868,1.06184,0.12464,0.06612,0,0,321,159,101,666979,403747,226721,9,11,321,529,549,1
187,2.88834,3,13.9116,2.1879,11.7205,0.002,11.3569,11.0304,0.3214,0.3581,0.0206,3.6798,4.6996,2.5146,0.0306,0.019,0.0127,0.0004,0.0017,0.0019,0.0437,4.1191,3.6767,3.6209,0.3116,0.0642,0,2.47312,1.91996,0.27764,0.1204,0.06408,0,0,321,159,101,666979,403747,226721,9,11,321,529,549,1
188,2.90298,3,14.3636,2.4777,11.8823,0.0025,11.592,11.3376,0.2499,0.2849,0.0273,3.2698,5.11,2.8137,0.0309,0.0205,0.0128,0.0004,0.0014,0.0016,0.0425,4.3769,3.8409,3.7876,0.3548,0.0434,0,2.22708,1.68744,0.2712,0.11684,0.0628,0,0,321,159,101,666979,403747,226721,9,11,321,529,549,1
189,2.91832,3,15.0821,2.3132,12.7663,0.002,12.3015,11.7767,0.5204,0.46,0.0244,4.2266,4.1346,3.201,0.0277,0.0194,0.0309,0.0082,0.0181,0.0206,0.0453,3.6026,3.73,3.678,0.2846,0.0466,0,3.42696,2.89448,0.26764,0.11488,0.062,0,0,321,159,101,666979,403747,226721,9,11,321,529,549,1
190,2.93271,3,14.2009,2.154,12.0443,0.0022,11.658,11.2907,0.3626,0.3808,0.0211,4.0392,4.3063,2.7832,0.0329,0.0195,0.0147,0.0006,0.0021,0.0024,0.062,3.7029,3.3935,3.3391,0.2828,0.0594,0,6.82212,1.17152,5.31,0.11156,0.12468,0,0,321,159,101,666979,403747,226721,9,11,321,529,549,1
191,2.94702,3,13.8293,3.3126,10.5112,0.0024,10.2559,10.0207,0.2308,0.25,0.0213,2.7594,3.4552,3.6844,0.0251,0.0184,0.0106,0.0005,0.0014,0.0011,0.0379,2.9737,3.0928,3.0544,0.2164,0.04,0,2.60628,2.01884,0.32664,0.11372,0.06196,0,0,321,159,101,666979,403747,226721,9,11,321,529,549,1
192,2.96,3,12.7677,2.3631,10.4015,0.0023,10.0991,9.7833,0.3091,0.297,0.0238,2.9428,3.7426,2.9216,0.0361,0.0265,0.0237,0.0006,0.0021,0.0018,0.0548,3.1781,3.6414,3.597,0.2695,0.0562,0,1.61092,1.07736,0.2862,0.106,0.05956,0,0,321,159,101,666979,403747,226721,9,11,321,529,549,1
193,2.97453,3,14.3525,2.4343,11.9157,0.0022,11.6317,11.2156,0.389,0.279,0.0459,3.5568,3.5961,3.8933,0.0274,0.0251,0.0114,0.0004,0.0013,0.0013,0.0447,3.115,3.3119,3.2654,0.222,0.1077,0,2.19716,1.29148,0.51152,0.13276,0.1408,0,0,321,159,101,666979,403747,226721,9,11,321,529,549,1
194,2.98807,3,13.3548,2.4381,10.9136,0.0022,10.642,10.4048,0.2327,0.2666,0.0241,3.4399,4.4281,2.4097,0.025,0.0189,0.0115,0.0004,0.0014,0.0011,0.0394,3.9012,3.4838,3.438,0.2613,0.0383,0,2.3264,1.77932,0.27708,0.11748,0.06332,0,0,321,159,101,666979,403747,226721,9,11,321,529,549,1
195,3.00342,3,15.1636,2.4351,12.7258,0.0022,12.3741,12.0159,0.3536,0.3465,0.0207,4.0335,4.9098,2.9328,0.0307,0.0208,0.0133,0.0004,0.0018,0.0018,0.0449,4.2468,3.8421,3.7838,0.3328,0.0602,0,3.0976,2.54596,0.27852,0.1196,0.06368,0,0,321,159,101,666979,403747,226721,9,11,321,529,549,1
196,3.01943,3,15.7466,2.1692,13.574,0.0018,12.9283,12.2902,0.6338,0.6407,0.02,4.4963,4.3443,3.2272,0.0377,0.021,0.0673,0.0005,0.0016,0.0022,0.0607,3.7582,3.8675,3.8089,0.3225,0.1359,0,2.54372,1.19524,1.07288,0.12052,0.06412,0,0,321,159,101,666979,403747,226721,9,11,321,529,549,1
197,3.03411,3,14.467,2.0906,12.3736,0.002,11.847,11.4785,0.3636,0.5215,0.0195,4.093,4.2706,2.937,0.0358,0.0312,0.0178,0.0009,0.0022,0.002,0.0617,3.6483,3.546,3.4987,0.2919,0.0581,0,2.43224,1.88164,0.27924,0.11924,0.0632,0,4e-05,321,159,101,666979,403747,226721,9,11,321,529,549,1
198,3.04752,3,12.817,2.5228,10.2907,0.0023,10.0101,9.7879,0.2183,0.275,0.0229,3.7817,3.5667,2.3215,0.0234,0.0169,0.0102,0.0003,0.0014,0.0014,0.0358,3.0836,3.0935,3.057,0.2116,0.0356,0,2.35632,1.82152,0.27196,0.11468,0.0616,0,4e-05,321,159,101,666979,403747,226721,9,11,321,529,549,1
199,3.05978,3,12.057,2.1347,9.92,0.0017,9.652,9.3518,0.2954,0.2635,0.0192,2.6593,3.6998,2.8402,0.0325,0.0275,0.0122,0.0005,0.0019,0.0015,0.0517,3.1781,3.4544,3.4056,0.2422,0.0558,0,1.85784,1.2814,0.27864,0.13032,0.06908,0,0,321,159,101,666979,403747,226721,9,11,321,529,549,1
200,3.07454,3,14.525,2.2313,12.2904,0.0022,12.0073,11.6959,0.3065,0.2782,0.0235,4.0167,3.6465,3.8831,0.0317,0.0326,0.0115,0.0006,0.0017,0.0013,0.0415,3.1465,3.5322,3.4822,0.2172,0.0476,0,2.69096,1.28216,1.10572,0.13248,0.06928,0,0,321,159,101,666979,403747,226721,9,11,321,529,549,1
201,3.09004,3,15.3236,2.7303,12.5905,0.0023,12.1998,10.8727,1.3216,0.3846,0.0216,3.6101,4.3911,2.7119,0.0263,0.022,0.0143,0.0004,0.002,0.0016,0.0665,3.8496,3.5674,3.5187,0.2462,0.0946,0,2.65688,2.04856,0.30532,0.1328,0.06956,0,0,321,159,101,666979,403747,226721,9,11,321,529,549,1
202,3.10421,3,13.8363,2.3272,11.5057,0.0021,11.1135,10.8743,0.2353,0.3875,0.0208,3.5467,4.8347,2.3696,0.0235,0.0184,0.0109,0.0003,0.0014,0.0015,0.0407,4.268,3.7139,3.6264,0.3123,0.0411,0,2.67812,2.07156,0.3058,0.13228,0.06956,0,0,321,159,101,666979,403747,226721,9,11,321,529,549,1
203,3.11919,3,14.7901,2.4198,12.3676,0.0023,12.0786,11.7492,0.3244,0.2834,0.025,3.9614,5.0079,2.6453,0.026,0.0199,0.0124,0.0004,0.0018,0.0016,0.0419,4.2482,3.601,3.5563,0.3945,0.061,0,3.48112,1.29492,1.88908,0.13064,0.06892,0,0,321,159,101,666979,403747,226721,9,11,321,529,549,1
204,3.13594,3,16.5634,2.265,14.2957,0.0024,13.7622,13.2951,0.4629,0.5282,0.0238,4.6553,5.1273,3.231,0.0303,0.0205,0.0731,0.0005,0.0019,0.0018,0.1235,4.5986,3.6392,3.5823,0.2768,0.1411,0,2.01928,1.26836,0.38424,0.1294,0.11864,0,0,321,159,101,666979,403747,226721,9,11,321,529,549,1
205,3.1509,3,14.7164,2.1293,12.583,0.0018,12.2593,11.8903,0.3642,0.3192,0.0205,4.1456,4.6417,2.9211,0.0396,0.0306,0.0184,0.0006,0.0019,0.0021,0.0606,3.9898,3.6999,3.6487,0.3379,0.0595,0,2.49536,1.16364,0.2702,0.11612,0.85692,0,4e-05,321,159,101,666979,403747,226721,9,11,321,529,549,1
206,3.1641,3,12.8511,2.6631,10.185,0.0021,9.9128,9.6971,0.212,0.2673,0.0203,3.3223,3.9262,2.3318,0.0231,0.0178,0.0108,0.0004,0.0013,0.0008,0.0372,3.4408,3.0759,3.0398,0.2169,0.0344,0,2.32724,1.79952,0.26696,0.1132,0.06184,0,0,321,159,101,666979,403747,226721,9,11,321,529,549,1
207,3.17668,3,12.3694,2.2807,10.086,0.002,9.8036,9.5047,0.2946,0.2775,0.0187,2.6286,3.7805,2.9635,0.03,0.0203,0.0119,0.0006,0.002,0.0018,0.0407,3.2353,3.505,3.4589,0.2589,0.0407,0,1.79844,1.24068,0.26968,0.12604,0.06696,0,0,321,159,101,666979,403747,226721,9,11,321,529,549,1
208,3.19172,3,14.7726,2.5105,12.2579,0.0021,11.9334,11.6184,0.3103,0.3192,0.0191,3.8682,3.5415,4.0645,0.0315,0.0221,0.0116,0.0005,0.0015,0.0013,0.0513,3.035,3.6493,3.5896,0.2107,0.0561,0,2.83804,2.22972,0.3084,0.1328,0.06896,0,0,321,159,101,666979,403747,226721,9,11,321,529,549,1
209,3.20717,3,15.191,2.5684,12.6195,0.0022,12.1825,11.4737,0.7034,0.4316,0.0342,3.7443,4.1699,3.3667,0.0371,0.0244,0.0167,0.0006,0.0016,0.002,0.0708,3.6607,3.8642,3.8066,0.2414,0.0674,0,2.54744,1.27708,0.96848,0.13264,0.06992,0,0,321,159,101,666979,403747,226721,9,11,321,529,549,1
210,3.22264,3,15.2554,2.5849,12.6669,0.0021,12.3966,12.0737,0.3183,0.2652,0.0256,3.5029,5.6984,2.7242,0.0334,0.0205,0.0122,0.0005,0.0013,0.0017,0.0474,4.7931,4.1985,4.1297,0.5559,0.0573,0,2.25468,1.6448,0.30852,0.1326,0.0698,0,0,320,159,100,666039,403747,225781,9,11,320,522,542,1
211,3.23834,3,15.5068,2.3485,13.1556,0.002,12.8043,12.2219,0.5732,0.3468,0.0215,4.2601,4.2278,3.4465,0.1163,0.0211,0.0127,0.0004,0.0017,0.0017,0.1036,3.6534,3.9394,3.8784,0.2776,0.1426,0,3.35896,2.77984,0.2928,0.12536,0.06632,0,0,320,159,100,666039,403747,225781,9,11,320,522,542,1
212,3.25309,3,14.561,2.2997,12.2583,0.0018,11.812,11.2669,0.5398,0.4408,0.0212,3.7405,4.2706,3.0645,0.0401,0.031,0.0187,0.0008,0.0023,0.0014,0.0683,3.6806,3.5591,3.5097,0.2829,0.157,0,1.98648,1.2088,0.42608,0.1214,0.1186,0,4e-05,320,159,100,666039,403747,225781,9,11,320,522,542,1
213,3.26858,3,15.1316,3.0243,12.1043,0.0021,11.7886,11.3883,0.3948,0.3106,0.0207,2.8335,5.4846,2.9283,0.0335,0.0206,0.0125,0.0006,0.0017,0.0012,0.0448,4.8726,3.6354,3.5818,0.2755,0.0458,0,2.55432,1.23512,1.03576,0.1244,0.06612,0,0,320,159,100,666039,403747,225781,9,11,320,522,542,1
214,3.28241,3,13.5699,3.3001,10.2663,0.0023,9.9944,9.6609,0.329,0.2662,0.0222,2.7723,4.1377,2.5905,0.034,0.0253,0.0151,0.0006,0.0022,0.002,0.0534,3.6567,3.2207,3.1809,0.218,0.0497,0,2.65008,2.03532,0.30324,0.12676,0.06744,0,0,320,159,100,666039,403747,225781,9,11,320,522,542,1
215,3.29488,3,12.2252,2.1834,10.039,0.0017,9.799,9.498,0.2963,0.2353,0.0194,2.6474,3.9477,2.7594,0.0467,0.02,0.0106,0.0005,0.0014,0.0014,0.0384,3.3705,3.34,3.296,0.2733,0.0428,0,1.78772,1.23172,0.2702,0.12564,0.06696,0,0,320,159,100,666039,403747,225781,9,11,320,522,542,1
216,3.30959,3,14.5372,2.9617,11.573,0.002,11.2819,10.983,0.2825,0.2855,0.022,3.3544,4.3652,3.1327,0.028,0.0195,0.0118,0.0005,0.0014,0.0017,0.0408,3.8603,3.3709,3.3255,0.2513,0.0595,0,2.68864,1.28068,1.10956,0.13252,0.06908,0,0,320,159,100,666039,403747,225781,9,11,320,522,542,1
217,3.32323,3,13.4044,2.6567,10.7443,0.0023,10.459,10.1298,0.3234,0.2796,0.0485,3.8417,3.6912,2.4336,0.0295,0.0186,0.0112,0.0005,0.0014,0.0014,0.0468,3.1953,3.3695,3.318,0.2594,0.0546,0,2.72212,1.27564,1.14476,0.13364,0.06984,0,4e-05,320,159,100,666039,403747,225781,9,11,320,522,542,1
218,3.34106,3,17.6011,2.4671,15.1309,0.0019,14.8565,14.5697,0.2824,0.2698,0.0217,5.6701,5.6517,3.1075,0.0303,0.0204,0.0134,0.0004,0.0013,0.001,0.0454,4.5936,4.2474,4.1796,0.5272,0.0482,0,5.10752,4.50224,0.30384,0.13268,0.06984,0,0,320,159,100,666039,403747,225781,9,11,320,522,542,1
219,3.35671,3,15.4539,2.8851,12.5655,0.0024,12.1957,11.838,0.3519,0.3642,0.0281,3.3081,4.5483,3.7828,0.0401,0.0312,0.0192,0.0006,0.003,0.002,0.0663,3.8842,4.5694,4.5069,0.3602,0.0596,0,2.24376,1.6914,0.27972,0.11876,0.06432,0,0,320,159,100,666039,403747,225781,9,11,320,522,542,1
220,3.37479,3,17.7042,2.4106,15.2902,0.0021,14.9613,14.1805,0.7756,0.3239,0.0224,5.7752,4.6649,3.4669,0.0366,0.1094,0.0181,0.0007,0.0025,0.0023,0.0741,4.0091,4.1265,4.0511,0.3377,0.3436,0,2.59916,2.02024,0.2954,0.12504,0.0666,0,0,320,159,100,666039,403747,225781,9,11,320,522,542,1
221,3.39005,3,15.0792,2.3146,12.7619,0.0024,12.3207,12.0047,0.3116,0.4338,0.0218,4.1401,4.5378,3.1571,0.0358,0.0271,0.017,0.0006,0.0019,0.0021,0.0569,3.9251,3.8411,3.7872,0.3437,0.0528,0,2.47552,1.93124,0.27728,0.11676,0.06264,0,0,320,159,100,666039,403747,225781,9,11,320,522,542,1
222,3.40574,3,15.4921,2.804,12.6852,0.0022,12.3386,11.8792,0.454,0.3411,0.0207,3.9502,4.5867,3.1639,0.0396,0.0299,0.0137,0.0006,0.0018,0.0017,0.0629,3.9345,3.8139,3.7562,0.349,0.0596,0,2.40068,1.85764,0.2766,0.11704,0.06268,0,0,320,159,100,666039,403747,225781,9,11,320,522,542,1
223,3.41973,3,13.6596,2.9731,10.6829,0.0022,10.3165,10.0979,0.2143,0.3608,0.0212,3.3734,4.0064,2.5932,0.027,0.0191,0.011,0.0005,0.0014,0.0013,0.0387,3.5143,3.2674,3.2299,0.2102,0.0379,0,2.38536,1.84076,0.27836,0.11656,0.06228,0,0,320,159,100,666039,403747,225781,9,11,320,522,542,1
224,3.43479,3,14.788,2.4975,12.2868,0.0022,11.6543,11.1055,0.5442,0.6276,0.0247,3.4114,4.3394,3.1211,0.0276,0.0369,0.0168,0.0058,0.0194,0.013,0.0707,3.7613,3.9422,3.8813,0.302,0.0571,0,1.8216,1.25152,0.27744,0.12868,0.068,0,0,320,159,100,666039,403747,225781,9,11,320,522,542,1
225,3.45025,3,15.2775,2.2668,13.0079,0.0021,12.4554,12.0548,0.3958,0.547,0.0201,3.7215,5.0036,3.15,0.0378,0.0325,0.0175,0.0006,0.0021,0.0017,0.0596,4.376,3.8447,3.7896,0.3398,0.0566,0,2.69064,2.07772,0.31176,0.13272,0.06932,4e-05,0,320,159,100,666039,403747,225781,9,11,320,522,542,1
226,3.46559,3,15.0375,2.9593,12.0745,0.0027,11.6285,11.2684,0.3548,0.4406,0.022,2.783,5.3612,2.937,0.0417,0.0304,0.0172,0.0007,0.0025,0.0024,0.0635,4.8056,3.5292,3.483,0.2913,0.0475,0,2.58656,2.00276,0.29888,0.12588,0.06664,0,0,320,159,100,666039,403747,225781,9,11,320,522,542,1
227,3.4813,3,15.4874,3.6736,11.8112,0.002,11.4745,11.1125,0.3577,0.3322,0.0224,2.7877,5.1774,2.9772,0.034,0.0243,0.025,0.0006,0.0018,0.002,0.0537,4.6155,3.5179,3.473,0.2614,0.0896,0,3.1494,2.56872,0.29556,0.12516,0.06632,4e-05,0,320,159,100,666039,403747,225781,9,11,320,522,542,1
228,3.49784,3,16.194,3.9234,12.2671,0.0022,11.8869,11.5237,0.3573,0.3746,0.0212,2.8205,4.0931,4.4365,0.0325,0.0208,0.015,0.0006,0.0016,0.0016,0.0745,3.5107,3.6231,3.5713,0.3267,0.0892,0,1.88,1.24972,0.33972,0.12764,0.06776,0,0,320,159,100,666039,403747,225781,9,11,320,522,542,1
229,3.51355,3,15.4959,3.452,12.0406,0.0041,11.6354,11.3356,0.2845,0.3952,0.0761,3.1562,3.841,4.1456,0.0291,0.0201,0.0116,0.0005,0.0015,0.0015,0.0429,3.3073,3.423,3.3699,0.2623,0.0545,0,1.65344,1.15888,0.2428,0.10984,0.06088,0,0,320,159,100,666039,403747,225781,9,11,320,522,542,1
230,3.52923,3,15.3754,3.2069,12.165,0.0022,11.8972,11.6047,0.2874,0.2627,0.0248,3.8438,4.1818,3.4336,0.03,0.0205,0.0112,0.0005,0.0013,0.0011,0.0494,3.6814,3.5788,3.5275,0.2267,0.0467,0,2.05628,1.58332,0.24504,0.0976,0.05572,0,0,320,159,100,666039,403747,225781,9,11,320,522,542,1
231,3.54462,3,15.1557,2.669,12.4834,0.0023,12.1371,11.8008,0.3317,0.3413,0.0202,3.5582,4.2338,3.8097,0.0449,0.0384,0.0194,0.0009,0.0023,0.0022,0.0628,3.7302,3.6717,3.6231,0.2596,0.0616,0,2.02568,1.01064,0.78828,0.09716,0.0562,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
232,3.55934,3,14.5352,2.5981,11.9339,0.0022,11.6759,11.3921,0.279,0.2528,0.0248,3.4524,5.1785,2.6271,0.0277,0.0195,0.0116,0.0005,0.0015,0.0018,0.0408,4.2297,3.777,3.7215,0.3778,0.0447,0,2.11744,1.0268,0.85524,0.10304,0.05696,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
233,3.57079,3,11.2736,2.2994,8.9719,0.002,8.7124,8.4933,0.2153,0.2548,0.019,2.6664,3.3838,2.3334,0.0193,0.017,0.0109,0.0003,0.0015,0.0012,0.0366,2.9023,3.0629,3.0272,0.2053,0.0362,0,2.26172,1.18556,0.23096,0.10348,0.05928,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
234,3.58229,3,11.3275,2.1886,9.1361,0.002,8.9043,8.5728,0.3271,0.2274,0.0189,2.6487,3.3489,2.4162,0.0321,0.0284,0.0159,0.0007,0.0023,0.002,0.0532,2.867,3.1237,3.0867,0.1983,0.0462,0,1.67748,1.15748,0.25192,0.11752,0.0634,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
235,3.59617,3,13.6394,2.5632,11.0732,0.0021,10.8376,10.6053,0.2283,0.231,0.0189,3.2156,4.857,2.4167,0.0235,0.0178,0.0108,0.0004,0.0012,0.0014,0.0375,4.138,3.6162,3.5588,0.3322,0.0379,0,2.67008,2.06272,0.30584,0.133,0.06976,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
236,3.61269,3,16.3344,2.1368,14.1954,0.0016,13.7842,13.4109,0.3683,0.406,0.019,5.0225,5.1044,3.1056,0.0331,0.0391,0.0175,0.0008,0.0025,0.0016,0.057,4.4371,3.9384,3.8797,0.3354,0.0698,0,2.67636,2.064,0.31004,0.13248,0.07048,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
237,3.62759,3,14.552,3.1603,11.3889,0.0024,11.1461,10.7567,0.3851,0.238,0.0205,2.7766,4.4898,3.357,0.0273,0.0223,0.0127,0.0006,0.0017,0.0016,0.0415,3.9597,3.4489,3.4014,0.2368,0.0442,0,2.88572,1.30056,1.28172,0.13456,0.07028,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
238,3.64303,3,15.1868,3.4137,11.7698,0.0021,11.3352,10.9883,0.3419,0.4297,0.0202,2.8869,3.7279,4.1941,0.0388,0.0298,0.0168,0.0008,0.002,0.002,0.0625,3.2069,3.3267,3.2823,0.2612,0.0454,0,1.77572,1.17568,0.33216,0.11796,0.06304,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
239,3.65854,3,15.3036,2.9175,12.3831,0.002,12.011,11.7308,0.2751,0.3669,0.0208,3.9034,3.9024,3.7855,0.025,0.0191,0.0117,0.0005,0.0014,0.0014,0.0548,3.4025,3.5535,3.5078,0.2398,0.0473,0,2.13688,1.64452,0.253,0.10352,0.05828,0,0,321,159,101,666501,403747,226243,9,11,321,529,549,1
