FrameIndex,TimeSec,LevelIndex,CPU_Frame_Total,CPU_Update_Total,CPU_Render_Total,CPU_BeginDraw,CPU_Draw_Total,CPU_Renderer_Draw,CPU_Level_Render,CPU_Present,CPU_Render_Priority,CPU_Render_Shadow,CPU_Render_NonBlend,CPU_Render_OutlineMask,CPU_Render_Lights,CPU_Render_Combined,CPU_Render_PostProcess,CPU_Render_NonLight,CPU_Render_Blend,CPU_Render_UI,CPU_Render_Debug,CPU_RenderProfile_BindAndDraw,CPU_Model_BindBoneMatrices,CPU_Mesh_BindBoneMatrices,CPU_Model_BindMaterial,CPU_Draw_Text,CPU_Render_ProfilerOverlay,GPU_Frame_Total,GPU_Render_Shadow,GPU_Render_NonBlend,GPU_Render_Lights,GPU_Render_Combined,GPU_Render_Blend,GPU_Render_UI,DrawCalls_Total,DrawCalls_Shadow,DrawCalls_NonBlend,Triangles_Total,Triangles_Shadow,Triangles_NonBlend,Objects_Shadow,Objects_NonBlend,ShaderBeginCount,MaterialBindCount,TextureBindCount,TextDrawCalls
300,7.75266,3,21.0148,2.3295,18.6817,0.0026,18.3441,17.9361,0.2324,0.3319,0.0247,7.5736,6.4916,3.7317,0.0287,0.0196,0.013,0.0008,0.0015,0.0017,0.0439,5.8095,5.1401,5.0722,0.5838,0.1276,0.1712,1.42932,0.8264,0.35824,0.11084,0.05268,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
301,7.77572,3,22.4702,2.6218,19.8447,0.0022,19.4986,18.9535,0.3382,0.3412,0.0219,6.1686,5.6822,6.9,0.0449,0.0274,0.0186,0.0008,0.0021,0.0023,0.0787,5.0252,5.0852,5.0139,0.4782,0.1732,0.202,4.73852,0.9488,3.55764,0.10368,0.05036,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
302,7.79652,3,20.3484,2.2952,18.0498,0.002,17.7426,17.3553,0.222,0.3022,0.0212,4.1137,9.2045,3.911,0.0261,0.0185,0.0123,0.0005,0.0014,0.0014,0.04,8.5235,5.0926,5.0307,0.5095,0.1266,0.1614,1.987,1.3988,0.35784,0.10352,0.0502,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
303,7.81773,3,20.745,2.0486,18.6934,0.0019,18.3671,17.8246,0.301,0.3209,0.0217,5.063,8.3322,4.2584,0.0344,0.026,0.0169,0.0006,0.002,0.0018,0.0613,7.6748,5.522,5.4387,0.615,0.1804,0.2366,1.31816,0.76088,0.3366,0.09832,0.04892,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
304,7.84093,3,22.6743,2.9847,19.6856,0.0024,19.3911,18.759,0.3804,0.2888,0.0267,6.8369,5.5355,6.2366,0.0317,0.0205,0.0129,0.0005,0.002,0.0015,0.0487,4.9458,5.0879,5.0244,0.4573,0.2331,0.2471,2.23948,1.6216,0.37244,0.11184,0.05292,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
305,7.86112,3,19.7196,2.2022,17.5136,0.0023,17.2038,16.7742,0.253,0.304,0.0264,4.3903,6.7171,5.5189,0.0332,0.0189,0.0128,0.0004,0.0015,0.0016,0.0474,6.0399,5.2809,5.2054,0.5672,0.137,0.1718,1.66248,1.06848,0.36344,0.10464,0.05056,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
306,7.88135,3,19.8108,2.0857,17.7216,0.0019,17.4292,16.8709,0.309,0.2872,0.0214,3.9945,8.5633,4.1639,0.0328,0.0206,0.0134,0.0005,0.0017,0.0017,0.0515,7.7943,5.1951,5.1234,0.5477,0.1882,0.244,2.63548,0.78488,1.62584,0.10092,0.04956,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
307,7.90623,3,24.3176,2.5528,21.7605,0.0025,21.3709,20.5859,0.5214,0.384,0.0313,8.4228,6.0757,5.8044,0.1001,0.0425,0.0202,0.0012,0.003,0.0022,0.0737,5.444,6.1057,6.0158,0.5079,0.2449,0.2579,1.40328,0.80832,0.35564,0.10892,0.05208,0.0004,4e-05,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
308,7.92798,3,21.255,2.0379,19.2132,0.002,18.87,18.4111,0.2631,0.338,0.0222,4.584,7.4826,6.19,0.0328,0.0241,0.0166,0.0004,0.0023,0.0027,0.0477,6.7386,5.6097,5.5365,0.6093,0.15,0.191,1.49228,0.79108,0.4702,0.10384,0.05088,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
309,7.94951,3,21.0846,2.0013,19.0794,0.0023,18.7888,18.2612,0.3119,0.2855,0.0215,4.063,9.64,4.3797,0.0523,0.0234,0.0152,0.0006,0.0021,0.0019,0.0551,8.8622,5.6205,5.5398,0.5768,0.1611,0.2108,2.7488,0.817,1.69832,0.10648,0.05084,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
310,7.97274,3,22.7561,2.2244,20.5276,0.0023,20.0584,19.3257,0.3831,0.4636,0.028,7.5059,6.1282,5.4871,0.0458,0.027,0.0232,0.0008,0.0025,0.0028,0.0677,5.5187,5.63,5.542,0.5056,0.285,0.343,1.43936,0.8334,0.359,0.11148,0.0524,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
311,7.99377,3,20.5725,2.1035,18.4652,0.0022,18.1533,17.702,0.2598,0.3069,0.0215,4.3857,5.487,7.6941,0.0279,0.0196,0.0121,0.0006,0.0016,0.0016,0.0453,4.8864,5.0655,4.9995,0.4475,0.1556,0.186,1.56568,0.94156,0.38116,0.11052,0.05248,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
312,8.01434,3,20.0781,2.1638,17.9105,0.003,17.6273,17.2154,0.2398,0.2769,0.0294,4.0601,8.9894,4.026,0.028,0.0186,0.0118,0.0005,0.0019,0.0014,0.0436,8.3199,5.2327,5.1679,0.5477,0.1273,0.1666,2.2922,0.8392,1.20932,0.111,0.05264,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
313,8.03519,3,20.3853,1.8516,18.5305,0.002,18.2038,17.5981,0.3241,0.3212,0.0205,6.2949,7.4847,3.6874,0.0281,0.0217,0.0116,0.0005,0.0015,0.0016,0.0408,6.8123,4.9521,4.8873,0.5305,0.2031,0.2755,1.3178,0.75884,0.33864,0.09808,0.04896,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
314,8.05965,3,23.9393,2.3208,21.6146,0.0024,21.3385,20.789,0.377,0.2708,0.0301,7.5626,5.6643,7.3666,0.0323,0.0286,0.0197,0.0013,0.002,0.0019,0.0738,5.0038,5.0982,5.0263,0.4648,0.1373,0.1672,1.52236,0.8084,0.47788,0.10756,0.05132,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
315,8.08042,3,20.5094,1.975,18.5312,0.0023,18.2196,17.7205,0.3232,0.3065,0.026,4.4209,8.8478,4.3053,0.0337,0.0207,0.0128,0.0006,0.0015,0.0018,0.0443,8.0912,5.1912,5.1237,0.6007,0.1355,0.1706,1.37224,0.75044,0.40324,0.09748,0.04908,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
316,8.1013,3,20.4391,1.8738,18.5621,0.0018,18.2397,17.7902,0.2258,0.3173,0.0206,4.9813,9.0304,3.6537,0.0266,0.0176,0.0122,0.0004,0.0016,0.0018,0.0395,8.3493,4.9941,4.9289,0.5338,0.1705,0.2185,1.27196,0.73612,0.32564,0.09204,0.04744,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
317,8.12776,3,25.9465,2.252,23.6909,0.0021,23.2833,22.6997,0.351,0.4025,0.0219,8.3969,5.7737,8.3362,0.0503,0.0299,0.0167,0.0008,0.0017,0.0016,0.0629,5.1436,5.8784,5.7604,0.4838,0.1949,0.2264,1.50896,0.76028,0.52308,0.10044,0.05284,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
318,8.15018,3,21.8553,2.5479,19.3035,0.0025,18.9859,18.567,0.2476,0.3119,0.0239,4.4031,9.9889,4.033,0.03,0.0202,0.0128,0.0003,0.002,0.0016,0.0457,9.2902,5.3712,5.2975,0.5559,0.1321,0.167,2.42596,0.90064,1.30512,0.09756,0.04904,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
319,8.17455,3,23.8654,2.0586,21.803,0.0021,21.4273,20.7359,0.3531,0.3709,0.0224,8.2186,5.9712,6.3904,0.0356,0.0227,0.0148,0.0005,0.0017,0.0016,0.0507,5.355,5.4433,5.3689,0.5068,0.2769,0.3336,1.98808,0.78672,0.3436,0.1046,0.673,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
320,8.1964,3,21.3726,2.4213,18.9482,0.0023,18.5262,17.9866,0.2586,0.4167,0.0206,4.3055,7.5831,5.9291,0.0362,0.0265,0.0168,0.0007,0.0018,0.0019,0.0581,6.6755,5.2054,5.1376,0.7008,0.2077,0.2757,1.43108,0.859,0.35448,0.09752,0.04848,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
321,8.21817,3,21.3102,2.3374,18.9695,0.0021,18.6425,18.2536,0.222,0.3221,0.0208,5.5962,8.8916,3.6373,0.0281,0.018,0.0113,0.0004,0.0014,0.0014,0.0421,8.2424,5.2945,5.2203,0.5354,0.1239,0.1624,2.21392,1.64216,0.35352,0.09828,0.04832,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
322,8.24251,3,23.8509,2.0974,21.7502,0.002,21.2772,20.5843,0.3601,0.4677,0.0322,7.7702,6.1158,6.5064,0.0435,0.0237,0.0148,0.0004,0.0022,0.0021,0.0675,5.4897,5.2296,5.1578,0.4852,0.2616,0.3278,6.12028,5.46712,0.42624,0.10268,0.04988,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
323,8.2635,3,20.3701,2.2035,18.1632,0.002,17.8727,17.122,0.4755,0.2856,0.0214,4.4332,6.9903,5.515,0.0394,0.0292,0.0191,0.0007,0.0023,0.002,0.0629,6.2919,5.0807,5.0152,0.5428,0.2126,0.2669,1.9082,1.3358,0.35148,0.098,0.04884,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
324,8.28503,3,21.0527,2.0732,18.9758,0.002,18.6216,18.2264,0.2271,0.3491,0.0223,5.8499,8.5993,3.649,0.0231,0.0181,0.0112,0.0004,0.0021,0.0022,0.0429,7.8666,5.1941,5.1237,0.5759,0.1248,0.1637,1.90636,1.33876,0.35084,0.09648,0.04824,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
325,8.31099,3,25.4375,2.6517,22.7817,0.0024,22.4851,22.0695,0.2441,0.2911,0.0265,7.6686,6.0026,8.2425,0.0335,0.0221,0.0133,0.0006,0.0019,0.0017,0.0496,5.3994,5.7982,5.7181,0.5398,0.1271,0.1666,1.95564,1.38184,0.35188,0.10052,0.04872,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
326,8.33118,3,19.6784,2.3408,17.3308,0.002,17.0196,16.5947,0.2524,0.3061,0.0216,3.9408,8.3534,4.1662,0.0303,0.0193,0.0124,0.0005,0.0013,0.0014,0.0423,7.5352,5.1585,5.0904,0.6422,0.134,0.1684,1.9232,1.37488,0.34152,0.09196,0.04676,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
327,8.35381,3,22.1302,2.2669,19.8597,0.0021,19.4036,18.8722,0.2751,0.451,0.0237,7.5881,7.4909,3.6587,0.026,0.0189,0.0113,0.0005,0.0016,0.0016,0.0458,6.6303,5.6576,5.5585,0.5305,0.2086,0.2509,1.32772,0.76372,0.34384,0.0982,0.04908,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
328,8.37714,3,22.7091,2.5432,20.1622,0.0023,19.6796,19.1182,0.3906,0.477,0.031,5.8742,5.9476,7.1002,0.041,0.0307,0.018,0.0007,0.0024,0.002,0.0632,5.2806,5.1616,5.0946,0.5379,0.1399,0.1662,4.50596,0.92512,3.35824,0.09956,0.0496,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
329,8.39796,3,20.2892,2.4218,17.8626,0.002,17.5222,17.1118,0.2266,0.3353,0.0214,4.0402,7.7152,5.1112,0.0437,0.03,0.0187,0.0006,0.0024,0.0022,0.1203,7.0926,5.1513,5.0855,0.5097,0.1355,0.1792,1.99176,1.40684,0.36104,0.1012,0.04924,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
330,8.4187,3,20.2835,2.2168,18.0632,0.0021,17.7169,17.3321,0.2185,0.341,0.0223,6.903,6.6663,3.6361,0.0261,0.0193,0.0108,0.0004,0.0018,0.0013,0.0401,6.0487,5.0197,4.9556,0.5015,0.1238,0.1619,2.02232,1.42472,0.3672,0.10444,0.04952,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
331,8.44275,3,23.4328,2.4091,21.0206,0.0021,20.6732,20.107,0.3809,0.3425,0.0245,7.1562,6.0416,6.7583,0.0288,0.0183,0.0228,0.0004,0.0014,0.0013,0.0483,5.425,5.1707,5.1016,0.4997,0.1473,0.1804,2.20764,1.5692,0.38316,0.11532,0.05724,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
332,8.46294,3,19.8845,2.4609,17.4197,0.0019,16.8575,16.2507,0.3483,0.5233,0.0214,4.0123,6.5339,5.5107,0.0404,0.0302,0.018,0.0007,0.0023,0.0079,0.0666,5.883,4.9227,4.8629,0.5719,0.1922,0.2532,2.04788,1.4462,0.36428,0.10552,0.05032,0,4e-05,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
333,8.48362,3,20.4534,2.3433,18.1074,0.0017,17.8221,17.405,0.2466,0.2811,0.0222,4.3573,9.1312,3.7786,0.0324,0.0202,0.0122,0.0006,0.0014,0.0018,0.0421,8.373,5.1223,5.0567,0.5529,0.1293,0.1661,2.05616,0.8104,1.01464,0.10412,0.0498,4e-05,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
334,8.50638,3,22.5697,2.0474,20.5198,0.0019,20.2122,19.6275,0.3624,0.3023,0.0192,8.0927,6.2271,5.1409,0.034,0.0231,0.0148,0.0005,0.002,0.0018,0.0665,5.6055,5.4408,5.3648,0.5169,0.1733,0.2159,1.44032,0.83524,0.36084,0.11176,0.05244,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
335,8.52611,3,19.5394,2.2056,17.3309,0.0023,16.9452,16.194,0.4716,0.3802,0.0227,4.4123,5.3716,6.2222,0.0324,0.0273,0.0196,0.0006,0.0016,0.0015,0.0775,4.7944,5.0704,5.0046,0.4376,0.2532,0.2744,1.54388,0.92828,0.37732,0.1076,0.05188,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
336,8.54703,3,20.7,2.4042,18.293,0.0022,17.976,17.424,0.3375,0.3115,0.0221,4.2478,7.2523,5.7626,0.0422,0.0217,0.0143,0.0007,0.0025,0.0028,0.0496,6.5353,5.0877,5.0226,0.5734,0.1619,0.2087,2.09644,1.47864,0.3734,0.10732,0.05808,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
337,8.56767,3,20.4495,2.042,18.4051,0.0019,18.0412,17.5975,0.2678,0.359,0.0198,4.0165,9.7127,3.7373,0.0272,0.0191,0.013,0.0005,0.0017,0.0014,0.0436,9.0058,5.3422,5.2697,0.6473,0.1391,0.1712,2.05676,1.4414,0.37904,0.10632,0.0508,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
338,8.58875,3,20.8862,2.5334,18.3497,0.0023,17.9669,17.3035,0.3337,0.3768,0.0251,7.5633,5.6446,3.938,0.0309,0.0223,0.0229,0.0005,0.002,0.0017,0.047,5.0395,5.1558,5.088,0.4549,0.2783,0.3244,2.2048,0.86568,1.086,0.1154,0.05344,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
339,8.61157,3,22.5637,2.4002,20.1601,0.0026,19.7871,19.0116,0.3744,0.3675,0.0291,5.9858,6.0427,6.8339,0.0301,0.019,0.019,0.0007,0.0013,0.0019,0.0428,5.3886,5.219,5.15,0.5431,0.257,0.3941,3.72188,3.08424,0.39352,0.11096,0.05396,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
340,8.6316,3,19.8473,2.3106,17.534,0.002,17.2563,16.7277,0.3025,0.2727,0.021,3.9241,8.2827,4.3625,0.0337,0.0247,0.0161,0.0007,0.0022,0.0018,0.0522,7.5807,5.2004,5.1312,0.5812,0.1636,0.2206,2.1638,1.55724,0.37284,0.10616,0.05068,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
341,8.65312,3,21.2797,2.2626,19.0139,0.0023,18.6555,18.1851,0.2852,0.3528,0.0269,6.0819,8.1127,3.847,0.0307,0.0197,0.0119,0.0006,0.0015,0.0013,0.0455,7.4121,5.3872,5.3146,0.5242,0.1371,0.1797,1.44052,0.8358,0.36204,0.11088,0.05248,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
342,8.67709,3,23.7504,2.4058,21.3411,0.0023,20.9839,20.4945,0.2991,0.3516,0.0238,7.0111,5.9919,7.3434,0.0343,0.0201,0.0129,0.0006,0.0015,0.0019,0.0477,5.3261,5.7994,5.7078,0.522,0.1437,0.1854,4.58448,3.95656,0.37436,0.11348,0.0528,0,4e-05,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
343,8.69848,3,21.0791,2.6908,18.385,0.0023,18.0592,17.6255,0.2528,0.3203,0.023,4.0868,7.8919,5.5153,0.0281,0.0182,0.0112,0.0005,0.0015,0.0017,0.0426,7.0201,5.2287,5.1656,0.6732,0.1386,0.1754,2.1244,1.502,0.37748,0.11168,0.0526,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
344,8.71933,3,20.625,2.5248,18.0967,0.0026,17.8148,17.4013,0.2453,0.2766,0.0264,6.8461,6.7913,3.6346,0.0274,0.0175,0.011,0.0005,0.0015,0.0013,0.0383,6.157,5.4447,5.3721,0.4775,0.1255,0.163,1.5846,0.96724,0.37848,0.10916,0.05104,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
345,8.74506,3,25.5381,2.3885,23.1467,0.0024,22.7575,22.3385,0.2469,0.3832,0.0268,8.0492,5.9472,8.1185,0.1105,0.021,0.0123,0.0005,0.0015,0.0018,0.0433,5.2973,5.8308,5.7366,0.5154,0.1296,0.1673,2.28908,1.62552,0.40064,0.1212,0.0554,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
346,8.76628,3,20.6588,2.5671,18.088,0.0024,17.7076,17.2047,0.3289,0.3748,0.0252,4.3447,8.5533,4.1452,0.0357,0.0222,0.0155,0.0005,0.0032,0.002,0.0514,7.9405,5.496,5.4206,0.4961,0.1328,0.1692,2.1758,1.5502,0.37948,0.11252,0.05304,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
347,8.78782,3,21.0061,2.9533,18.0489,0.0025,17.761,17.2698,0.314,0.2828,0.0258,7.6729,5.7863,3.6764,0.0267,0.019,0.0118,0.0005,0.0015,0.0015,0.0427,5.1666,5.3723,5.3007,0.4698,0.1368,0.1714,1.59448,0.84904,0.37104,0.11336,0.057,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
348,8.81105,3,22.7379,2.5379,20.1964,0.0022,19.8154,19.387,0.2354,0.376,0.0273,6.1824,6.0325,7.0317,0.0308,0.0188,0.0115,0.0005,0.0014,0.0016,0.0432,5.3322,5.1867,5.1186,0.5396,0.1489,0.1888,4.46552,0.92016,3.2778,0.1202,0.055,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
349,8.83089,3,19.2222,2.3138,16.9049,0.002,16.5774,15.8762,0.3843,0.3224,0.0222,3.9186,6.7247,5.0736,0.0322,0.0184,0.0153,0.0008,0.0021,0.0019,0.0611,6.0345,4.7951,4.7364,0.5576,0.2378,0.3033,2.15576,1.52108,0.38512,0.11404,0.05336,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
350,8.85283,3,21.4647,2.6249,18.8361,0.0022,18.5078,18.0561,0.2618,0.3231,0.0251,5.3055,8.8566,3.7427,0.0332,0.0223,0.0135,0.0009,0.0016,0.0016,0.0473,8.1711,5.1133,5.0481,0.5055,0.1386,0.1853,2.35364,1.70588,0.3922,0.11808,0.05396,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
351,8.87735,3,24.0695,2.824,21.2421,0.0022,20.9247,20.3935,0.3433,0.3125,0.0247,7.3018,5.8532,7.0652,0.042,0.0306,0.0188,0.0008,0.002,0.0022,0.0461,5.1832,5.1207,5.0547,0.4919,0.1587,0.1825,2.32364,1.68088,0.38268,0.11696,0.05384,4e-05,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
352,8.89896,3,21.0404,2.5548,18.4822,0.002,18.0874,17.642,0.2694,0.3902,0.0214,4.1963,7.6214,5.6859,0.0329,0.0194,0.0122,0.0005,0.0016,0.0014,0.0431,6.9023,5.2608,5.1833,0.6333,0.1327,0.1712,2.15056,1.52124,0.37672,0.11228,0.05256,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
353,8.9203,3,20.8207,2.6436,18.1729,0.0021,17.8275,17.3619,0.2937,0.3406,0.0237,7.0098,6.5851,3.6319,0.0296,0.0192,0.0116,0.0005,0.0014,0.0012,0.0422,5.918,5.0135,4.951,0.5434,0.1318,0.1672,2.04604,1.42972,0.37784,0.10824,0.05088,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
354,8.94723,3,26.3798,2.6979,23.6785,0.0023,23.2733,22.4062,0.4886,0.4,0.0422,7.4613,7.0505,7.6967,0.0377,0.0224,0.0148,0.0004,0.0016,0.0022,0.0695,6.2235,5.2912,5.2138,0.7434,0.3365,0.3725,2.38352,1.722,0.3992,0.12096,0.05532,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
355,8.96988,3,22.0418,2.5023,19.5352,0.0024,19.1777,18.7551,0.2512,0.352,0.0266,5.446,9.4369,3.7298,0.0293,0.0185,0.0119,0.0005,0.0014,0.0016,0.0468,8.7246,5.3655,5.2919,0.5784,0.1299,0.1666,2.22848,1.60324,0.38396,0.11068,0.05152,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
356,8.99616,3,25.7475,2.7406,23.0026,0.0025,22.6187,22.0762,0.3594,0.378,0.03,8.3488,5.8731,7.6894,0.0376,0.0246,0.0145,0.0005,0.0019,0.0017,0.0486,5.2116,5.5924,5.4991,0.516,0.1468,0.1774,1.73008,0.86416,0.55988,0.11724,0.05812,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
357,9.01825,3,21.5731,2.8018,18.7674,0.0026,18.4813,18.078,0.2347,0.281,0.0288,4.1621,9.9041,3.8718,0.0259,0.0191,0.0134,0.0004,0.0015,0.0016,0.0438,9.2575,5.0941,5.0294,0.5302,0.1277,0.1635,2.00952,1.41488,0.36396,0.1042,0.05072,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
358,9.04283,3,24.1336,2.5348,21.5955,0.002,21.164,20.6266,0.2966,0.4264,0.0214,7.8192,6.0299,6.6386,0.0324,0.0194,0.0126,0.0005,0.0016,0.0015,0.044,5.3879,5.4299,5.3529,0.4975,0.2018,0.2363,1.38712,0.7956,0.35612,0.10692,0.05088,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
359,9.06418,3,20.7696,2.768,17.9975,0.002,17.6701,17.2637,0.2281,0.3223,0.0212,4.0717,7.3518,5.7101,0.0281,0.0186,0.0117,0.0004,0.0015,0.0013,0.0426,6.663,5.0846,5.0235,0.5699,0.1299,0.1738,1.50844,0.91428,0.3648,0.10296,0.05044,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
360,9.08473,3,19.9126,2.6711,17.2383,0.0022,16.9274,16.5323,0.2277,0.3058,0.0231,4.756,8.0142,3.6329,0.0244,0.0181,0.0125,0.0004,0.0014,0.0016,0.0429,7.322,5.4542,5.3826,0.5789,0.1267,0.1634,2.11312,1.51808,0.37124,0.10148,0.04912,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
361,9.11049,3,25.3257,2.3441,22.9774,0.0021,22.6432,22.2394,0.2333,0.3289,0.0253,7.9712,6.8805,7.1956,0.0355,0.0227,0.0131,0.0005,0.0018,0.0015,0.0864,6.1655,5.7003,5.6141,0.6719,0.1277,0.1662,1.48956,0.86516,0.37084,0.11744,0.05356,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
362,9.12982,3,18.8086,2.72,16.0851,0.0021,15.7651,15.1015,0.4203,0.3153,0.0243,4.0676,6.8239,4.0219,0.0402,0.0293,0.0191,0.0007,0.0023,0.0024,0.0633,6.0946,4.9718,4.9055,0.5756,0.2069,0.2389,2.05348,1.44424,0.37348,0.10756,0.0512,0,0,480,189,200,1004079,427719,515877,13,15,480,1114,1134,6
363,9.14719,3,16.8895,2.6089,14.2769,0.0027,14.0092,13.4023,0.3627,0.2618,0.0265,3.0049,4.8755,5.3186,0.0423,0.032,0.0206,0.0008,0.0029,0.0025,0.0684,4.3759,3.6037,3.553,0.249,0.1788,0.2391,2.03616,1.43656,0.33316,0.1168,0.06228,4e-05,0,316,159,96,639778,403747,199520,9,11,316,494,514,6
364,9.16218,3,14.5069,2.2318,12.2715,0.002,11.9967,11.5452,0.26,0.2698,0.0227,2.7019,4.227,4.4875,0.0267,0.0179,0.0114,0.0005,0.0016,0.0017,0.0415,3.6939,3.1978,3.1585,0.2575,0.1503,0.1871,2.346,1.84944,0.24044,0.11232,0.06108,0,0,316,159,96,639778,403747,199520,9,11,316,494,514,6
365,9.17726,3,14.5825,2.5371,12.0423,0.0021,11.8096,11.0169,0.4581,0.228,0.0209,2.6866,4.0599,4.0574,0.0364,0.0303,0.0193,0.0011,0.0026,0.002,0.0942,3.459,3.2756,3.2327,0.2884,0.2488,0.3295,2.21376,1.73272,0.23688,0.10636,0.05924,0,0,316,159,96,639778,403747,199520,9,11,316,494,514,6
366,9.19061,3,12.8987,2.4312,10.464,0.0021,10.0968,9.4191,0.3713,0.3616,0.0211,2.6731,3.3034,3.3093,0.0372,0.018,0.0112,0.0005,0.0015,0.0017,0.0384,2.8519,3.095,3.0585,0.1864,0.2669,0.3014,2.18528,1.71088,0.2324,0.10508,0.05884,4e-05,0,316,159,96,639778,403747,199520,9,11,316,494,514,6
367,9.20537,3,14.0786,2.5048,11.57,0.0021,11.2257,10.6417,0.2667,0.3392,0.0256,4.3203,3.7163,2.4717,0.0279,0.0183,0.0117,0.0005,0.0016,0.0015,0.0413,3.234,3.4586,3.4026,0.2254,0.2451,0.3118,4.51744,4.02024,0.2374,0.11356,0.06208,0,0,316,159,96,639778,403747,199520,9,11,316,494,514,6
368,9.21985,3,14.1582,3.5586,10.5969,0.0019,10.3779,10.0046,0.2078,0.2146,0.0203,4.1082,3.3692,2.4139,0.0198,0.0173,0.0114,0.0004,0.0012,0.0013,0.0376,2.9028,3.1146,3.0779,0.1969,0.1185,0.1618,4.5544,3.9934,0.30404,0.11168,0.06136,0,0,316,159,96,639778,403747,199520,9,11,316,494,514,6
369,9.23416,3,14.0286,2.4661,11.5597,0.0022,11.299,10.8835,0.2455,0.2553,0.0246,4.4997,3.9014,2.3578,0.0223,0.0174,0.0125,0.0005,0.0017,0.0015,0.0402,3.3543,3.312,3.2681,0.2287,0.1388,0.165,3.64452,2.43468,0.22588,0.10124,0.73696,0,0,316,159,96,639778,403747,199520,9,11,316,494,514,6
